Economically Active Population ID,Economically Active Population,Population Classification ID,Population Classification,Municipality ID,Municipality,Number of Records
1,Población Económicamente Activa,1,Población Ocupada,28002,Aldama,34
1,Población Económicamente Activa,1,Población Ocupada,28003,Altamira,1604
1,Población Económicamente Activa,1,Población Ocupada,28005,Burgos,26
1,Población Económicamente Activa,1,Población Ocupada,28008,Casas,27
1,Población Económicamente Activa,1,Población Ocupada,28009,Ciudad Madero,1605
1,Población Económicamente Activa,1,Población Ocupada,28010,Cruillas,18
1,Población Económicamente Activa,1,Población Ocupada,28012,González,153
1,Población Económicamente Activa,1,Población Ocupada,28013,Güémez,64
1,Población Económicamente Activa,1,Población Ocupada,28015,Gustavo Díaz Ordaz,60
1,Población Económicamente Activa,1,Población Ocupada,28017,Jaumave,74
1,Población Económicamente Activa,1,Población Ocupada,28018,Jiménez,50
1,Población Económicamente Activa,1,Población Ocupada,28019,Llera,104
1,Población Económicamente Activa,1,Población Ocupada,28021,El Mante,378
1,Población Económicamente Activa,1,Población Ocupada,28022,Matamoros,1051
1,Población Económicamente Activa,1,Población Ocupada,28024,Mier,18
1,Población Económicamente Activa,1,Población Ocupada,28025,Miguel Alemán,42
1,Población Económicamente Activa,1,Población Ocupada,28026,Miquihuana,36
1,Población Económicamente Activa,1,Población Ocupada,28027,Nuevo Laredo,1028
1,Población Económicamente Activa,1,Población Ocupada,28029,Ocampo,47
1,Población Económicamente Activa,1,Población Ocupada,28031,Palmillas,58
1,Población Económicamente Activa,1,Población Ocupada,28032,Reynosa,6788
1,Población Económicamente Activa,1,Población Ocupada,28033,Río Bravo,252
1,Población Económicamente Activa,1,Población Ocupada,28036,San Nicolás,58
1,Población Económicamente Activa,1,Población Ocupada,28037,Soto la Marina,40
1,Población Económicamente Activa,1,Población Ocupada,28038,Tampico,2495
1,Población Económicamente Activa,1,Población Ocupada,28039,Tula,22
1,Población Económicamente Activa,1,Población Ocupada,28040,Valle Hermoso,366
1,Población Económicamente Activa,1,Población Ocupada,28041,Victoria,826
1,Población Económicamente Activa,1,Población Ocupada,28043,Xicoténcatl,141
1,Población Económicamente Activa,1,Población Ocupada,29001,Amaxac de Guerrero,115
1,Población Económicamente Activa,1,Población Ocupada,29002,Apetatitlán de Antonio Carvajal,201
1,Población Económicamente Activa,1,Población Ocupada,29003,Atlangatepec,54
1,Población Económicamente Activa,1,Población Ocupada,29004,Atltzayanca,130
1,Población Económicamente Activa,1,Población Ocupada,29005,Apizaco,670
1,Población Económicamente Activa,1,Población Ocupada,29006,Calpulalpan,470
1,Población Económicamente Activa,1,Población Ocupada,29008,Cuapiaxtla,90
1,Población Económicamente Activa,1,Población Ocupada,29009,Cuaxomulco,64
1,Población Económicamente Activa,1,Población Ocupada,29010,Chiautempan,583
1,Población Económicamente Activa,1,Población Ocupada,29012,Españita,52
1,Población Económicamente Activa,1,Población Ocupada,29013,Huamantla,752
1,Población Económicamente Activa,1,Población Ocupada,29014,Hueyotlipan,134
1,Población Económicamente Activa,1,Población Ocupada,29015,Ixtacuixtla de Mariano Matamoros,181
1,Población Económicamente Activa,1,Población Ocupada,29016,Ixtenco,67
1,Población Económicamente Activa,1,Población Ocupada,29017,Mazatecochco de José María Morelos,144
1,Población Económicamente Activa,1,Población Ocupada,29018,Contla de Juan Cuamatzi,450
1,Población Económicamente Activa,1,Población Ocupada,29019,Tepetitla de Lardizábal,32
1,Población Económicamente Activa,1,Población Ocupada,29020,Sanctórum de Lázaro Cárdenas,29
1,Población Económicamente Activa,1,Población Ocupada,29021,Nanacamilpa de Mariano Arista,264
1,Población Económicamente Activa,1,Población Ocupada,29022,Acuamanala de Miguel Hidalgo,54
1,Población Económicamente Activa,1,Población Ocupada,29023,Natívitas,213
1,Población Económicamente Activa,1,Población Ocupada,29024,Panotla,123
1,Población Económicamente Activa,1,Población Ocupada,29025,San Pablo del Monte,991
1,Población Económicamente Activa,1,Población Ocupada,29026,Santa Cruz Tlaxcala,229
1,Población Económicamente Activa,1,Población Ocupada,29027,Tenancingo,124
1,Población Económicamente Activa,1,Población Ocupada,29028,Teolocholco,236
1,Población Económicamente Activa,1,Población Ocupada,29029,Tepeyanco,238
1,Población Económicamente Activa,1,Población Ocupada,29030,Terrenate,132
1,Población Económicamente Activa,1,Población Ocupada,29031,Tetla de la Solidaridad,409
1,Población Económicamente Activa,1,Población Ocupada,29032,Tetlatlahuca,73
1,Población Económicamente Activa,1,Población Ocupada,29033,Tlaxcala,973
1,Población Económicamente Activa,1,Población Ocupada,29034,Tlaxco,556
1,Población Económicamente Activa,1,Población Ocupada,29035,Tocatlán,157
1,Población Económicamente Activa,1,Población Ocupada,29036,Totolac,78
1,Población Económicamente Activa,1,Población Ocupada,29037,Ziltlaltépec de Trinidad Sánchez Santos,143
1,Población Económicamente Activa,1,Población Ocupada,29038,Tzompantepec,175
1,Población Económicamente Activa,1,Población Ocupada,29039,Xaloztoc,187
1,Población Económicamente Activa,1,Población Ocupada,29040,Xaltocan,93
1,Población Económicamente Activa,1,Población Ocupada,29041,Papalotla de Xicohténcatl,347
1,Población Económicamente Activa,1,Población Ocupada,29042,Xicohtzinco,182
1,Población Económicamente Activa,1,Población Ocupada,29043,Yauhquemehcan,395
1,Población Económicamente Activa,1,Población Ocupada,29044,Zacatelco,478
1,Población Económicamente Activa,1,Población Ocupada,29045,Benito Juárez,87
1,Población Económicamente Activa,1,Población Ocupada,29046,Emiliano Zapata,75
1,Población Económicamente Activa,1,Población Ocupada,29047,Lázaro Cárdenas,90
1,Población Económicamente Activa,1,Población Ocupada,29048,La Magdalena Tlaltelulco,54
1,Población Económicamente Activa,1,Población Ocupada,29049,San Damián Texóloc,113
1,Población Económicamente Activa,1,Población Ocupada,29050,San Francisco Tetlanohcan,138
1,Población Económicamente Activa,1,Población Ocupada,29051,San Jerónimo Zacualpan,78
1,Población Económicamente Activa,1,Población Ocupada,29052,San José Teacalco,68
1,Población Económicamente Activa,1,Población Ocupada,29053,San Juan Huactzinco,130
1,Población Económicamente Activa,1,Población Ocupada,29054,San Lorenzo Axocomanitla,80
1,Población Económicamente Activa,1,Población Ocupada,29055,San Lucas Tecopilco,55
1,Población Económicamente Activa,1,Población Ocupada,29056,Santa Ana Nopalucan,43
1,Población Económicamente Activa,1,Población Ocupada,29057,Santa Apolonia Teacalco,21
1,Población Económicamente Activa,1,Población Ocupada,29058,Santa Catarina Ayometla,35
1,Población Económicamente Activa,1,Población Ocupada,29059,Santa Cruz Quilehtla,102
1,Población Económicamente Activa,1,Población Ocupada,29060,Santa Isabel Xiloxoxtla,66
1,Población Económicamente Activa,1,Población Ocupada,30003,Acayucan,86
1,Población Económicamente Activa,1,Población Ocupada,30011,Alvarado,99
1,Población Económicamente Activa,1,Población Ocupada,30013,Naranjos Amatlán,42
1,Población Económicamente Activa,1,Población Ocupada,30014,Amatlán de los Reyes,31
1,Población Económicamente Activa,1,Población Ocupada,30015,Angel R. Cabada,104
1,Población Económicamente Activa,1,Población Ocupada,30016,La Antigua,21
1,Población Económicamente Activa,1,Población Ocupada,30020,Atlahuilco,32
1,Población Económicamente Activa,1,Población Ocupada,30021,Atoyac,17
1,Población Económicamente Activa,1,Población Ocupada,30023,Atzalan,25
1,Población Económicamente Activa,1,Población Ocupada,30024,Tlaltetela,28
1,Población Económicamente Activa,1,Población Ocupada,30026,Banderilla,3
1,Población Económicamente Activa,1,Población Ocupada,30028,Boca del Río,981
1,Población Económicamente Activa,1,Población Ocupada,30030,Camerino Z. Mendoza,31
1,Población Económicamente Activa,1,Población Ocupada,30032,Catemaco,168
1,Población Económicamente Activa,1,Población Ocupada,30033,Cazones de Herrera,37
1,Población Económicamente Activa,1,Población Ocupada,30034,Cerro Azul,15
1,Población Económicamente Activa,1,Población Ocupada,30035,Citlaltépetl,54
1,Población Económicamente Activa,1,Población Ocupada,30038,Coatepec,166
1,Población Económicamente Activa,1,Población Ocupada,30039,Coatzacoalcos,5797
1,Población Económicamente Activa,1,Población Ocupada,30040,Coatzintla,18
1,Población Económicamente Activa,1,Población Ocupada,30044,Córdoba,153
1,Población Económicamente Activa,1,Población Ocupada,30047,Coscomatepec,46
1,Población Económicamente Activa,1,Población Ocupada,30048,Cosoleacaque,182
1,Población Económicamente Activa,1,Población Ocupada,30049,Cotaxtla,39
1,Población Económicamente Activa,1,Población Ocupada,30052,Cuichapa,29
1,Población Económicamente Activa,1,Población Ocupada,30053,Cuitláhuac,145
1,Población Económicamente Activa,1,Población Ocupada,30055,Chalma,28
1,Población Económicamente Activa,1,Población Ocupada,30058,Chicontepec,23
1,Población Económicamente Activa,1,Población Ocupada,30060,Chinampa de Gorostiza,56
1,Población Económicamente Activa,1,Población Ocupada,30061,Las Choapas,83
1,Población Económicamente Activa,1,Población Ocupada,30065,Emiliano Zapata,55
1,Población Económicamente Activa,1,Población Ocupada,30066,Espinal,99
1,Población Económicamente Activa,1,Población Ocupada,30068,Fortín,10
1,Población Económicamente Activa,1,Población Ocupada,30071,Huatusco,82
1,Población Económicamente Activa,1,Población Ocupada,30079,Ixhuacán de los Reyes,53
1,Población Económicamente Activa,1,Población Ocupada,30082,Ixhuatlán del Sureste,92
1,Población Económicamente Activa,1,Población Ocupada,30083,Ixhuatlán de Madero,62
1,Población Económicamente Activa,1,Población Ocupada,30085,Ixtaczoquitlán,5
1,Población Económicamente Activa,1,Población Ocupada,30086,Jalacingo,92
1,Población Económicamente Activa,1,Población Ocupada,30087,Xalapa,224
1,Población Económicamente Activa,1,Población Ocupada,30089,Jáltipan,32
1,Población Económicamente Activa,1,Población Ocupada,30091,Jesús Carranza,23
1,Población Económicamente Activa,1,Población Ocupada,30092,Xico,132
1,Población Económicamente Activa,1,Población Ocupada,30094,Juan Rodríguez Clara,81
1,Población Económicamente Activa,1,Población Ocupada,30097,Lerdo de Tejada,28
1,Población Económicamente Activa,1,Población Ocupada,30099,Maltrata,30
1,Población Económicamente Activa,1,Población Ocupada,30101,Mariano Escobedo,6
1,Población Económicamente Activa,1,Población Ocupada,30102,Martínez de la Torre,161
1,Población Económicamente Activa,1,Población Ocupada,30103,Mecatlán,43
1,Población Económicamente Activa,1,Población Ocupada,30104,Mecayapan,74
1,Población Económicamente Activa,1,Población Ocupada,30105,Medellín de Bravo,123
1,Población Económicamente Activa,1,Población Ocupada,30108,Minatitlán,81
1,Población Económicamente Activa,1,Población Ocupada,30109,Misantla,44
1,Población Económicamente Activa,1,Población Ocupada,30113,Naranjal,82
1,Población Económicamente Activa,1,Población Ocupada,30115,Nogales,78
1,Población Económicamente Activa,1,Población Ocupada,30118,Orizaba,51
1,Población Económicamente Activa,1,Población Ocupada,30121,Ozuluama de Mascareñas,84
1,Población Económicamente Activa,1,Población Ocupada,30122,Pajapan,77
1,Población Económicamente Activa,1,Población Ocupada,30123,Pánuco,88
1,Población Económicamente Activa,1,Población Ocupada,30124,Papantla,25
1,Población Económicamente Activa,1,Población Ocupada,30126,Paso de Ovejas,59
1,Población Económicamente Activa,1,Población Ocupada,30128,Perote,34
1,Población Económicamente Activa,1,Población Ocupada,30130,Playa Vicente,63
1,Población Económicamente Activa,1,Población Ocupada,30131,Poza Rica de Hidalgo,75
1,Población Económicamente Activa,1,Población Ocupada,30133,Pueblo Viejo,292
1,Población Económicamente Activa,1,Población Ocupada,30135,Rafael Delgado,43
1,Población Económicamente Activa,1,Población Ocupada,30136,Rafael Lucio,20
1,Población Económicamente Activa,1,Población Ocupada,30138,Río Blanco,10
1,Población Económicamente Activa,1,Población Ocupada,30141,San Andrés Tuxtla,160
1,Población Económicamente Activa,1,Población Ocupada,30142,San Juan Evangelista,47
1,Población Económicamente Activa,1,Población Ocupada,30144,Sayula de Alemán,17
1,Población Económicamente Activa,1,Población Ocupada,30145,Soconusco,63
1,Población Económicamente Activa,1,Población Ocupada,30148,Soledad de Doblado,16
1,Población Económicamente Activa,1,Población Ocupada,30149,Soteapan,88
1,Población Económicamente Activa,1,Población Ocupada,30150,Tamalín,68
1,Población Económicamente Activa,1,Población Ocupada,30160,Álamo Temapache,191
1,Población Económicamente Activa,1,Población Ocupada,30161,Tempoal,34
1,Población Económicamente Activa,1,Población Ocupada,30171,Texhuacán,38
1,Población Económicamente Activa,1,Población Ocupada,30173,Tezonapa,67
1,Población Económicamente Activa,1,Población Ocupada,30174,Tierra Blanca,66
1,Población Económicamente Activa,1,Población Ocupada,30175,Tihuatlán,165
1,Población Económicamente Activa,1,Población Ocupada,30180,Tlachichilco,19
1,Población Económicamente Activa,1,Población Ocupada,30181,Tlalixcoyan,19
1,Población Económicamente Activa,1,Población Ocupada,30182,Tlalnelhuayocan,11
1,Población Económicamente Activa,1,Población Ocupada,30183,Tlapacoyan,101
1,Población Económicamente Activa,1,Población Ocupada,30189,Tuxpan,52
1,Población Económicamente Activa,1,Población Ocupada,30191,Ursulo Galván,23
1,Población Económicamente Activa,1,Población Ocupada,30193,Veracruz,3716
1,Población Económicamente Activa,1,Población Ocupada,30201,Zongolica,68
1,Población Económicamente Activa,1,Población Ocupada,30204,Agua Dulce,31
1,Población Económicamente Activa,1,Población Ocupada,30206,Nanchital de Lázaro Cárdenas del Río,18
1,Población Económicamente Activa,1,Población Ocupada,30208,Carlos A. Carrillo,45
1,Población Económicamente Activa,1,Población Ocupada,30212,Santiago Sochiapan,44
1,Población Económicamente Activa,1,Población Ocupada,31002,Acanceh,70
1,Población Económicamente Activa,1,Población Ocupada,31004,Baca,46
1,Población Económicamente Activa,1,Población Ocupada,31007,Cacalchén,35
1,Población Económicamente Activa,1,Población Ocupada,31008,Calotmul,30
1,Población Económicamente Activa,1,Población Ocupada,31010,Cantamayec,36
1,Población Económicamente Activa,1,Población Ocupada,31011,Celestún,90
1,Población Económicamente Activa,1,Población Ocupada,31014,Cuncunul,40
1,Población Económicamente Activa,1,Población Ocupada,31021,Chichimilá,38
1,Población Económicamente Activa,1,Población Ocupada,31024,Chumayel,36
1,Población Económicamente Activa,1,Población Ocupada,31026,Dzemul,28
1,Población Económicamente Activa,1,Población Ocupada,31027,Dzidzantún,143
1,Población Económicamente Activa,1,Población Ocupada,31029,Dzilam González,31
1,Población Económicamente Activa,1,Población Ocupada,31031,Dzoncauich,36
1,Población Económicamente Activa,1,Población Ocupada,31032,Espita,121
1,Población Económicamente Activa,1,Población Ocupada,31033,Halachó,236
1,Población Económicamente Activa,1,Población Ocupada,31035,Hoctún,125
1,Población Económicamente Activa,1,Población Ocupada,31037,Huhí,64
1,Población Económicamente Activa,1,Población Ocupada,31038,Hunucmá,52
1,Población Económicamente Activa,1,Población Ocupada,31040,Izamal,71
1,Población Económicamente Activa,1,Población Ocupada,31041,Kanasín,684
1,Población Económicamente Activa,1,Población Ocupada,31048,Maxcanú,42
1,Población Económicamente Activa,1,Población Ocupada,31049,Mayapán,30
1,Población Económicamente Activa,1,Población Ocupada,31050,Mérida,5579
1,Población Económicamente Activa,1,Población Ocupada,31051,Mocochá,50
1,Población Económicamente Activa,1,Población Ocupada,31052,Motul,100
1,Población Económicamente Activa,1,Población Ocupada,31054,Muxupip,99
1,Población Económicamente Activa,1,Población Ocupada,31056,Oxkutzcab,149
1,Población Económicamente Activa,1,Población Ocupada,31058,Peto,28
1,Población Económicamente Activa,1,Población Ocupada,31059,Progreso,516
1,Población Económicamente Activa,1,Población Ocupada,31060,Quintana Roo,29
1,Población Económicamente Activa,1,Población Ocupada,31061,Río Lagartos,33
1,Población Económicamente Activa,1,Población Ocupada,31063,Samahil,40
1,Población Económicamente Activa,1,Población Ocupada,31065,San Felipe,29
1,Población Económicamente Activa,1,Población Ocupada,31067,Seyé,75
1,Población Económicamente Activa,1,Población Ocupada,31070,Sucilá,45
1,Población Económicamente Activa,1,Población Ocupada,31073,Tahdziú,89
1,Población Económicamente Activa,1,Población Ocupada,31079,Tekax,246
1,Población Económicamente Activa,1,Población Ocupada,31084,Temax,28
1,Población Económicamente Activa,1,Población Ocupada,31085,Temozón,45
1,Población Económicamente Activa,1,Población Ocupada,31086,Tepakán,58
1,Población Económicamente Activa,1,Población Ocupada,31087,Tetiz,29
1,Población Económicamente Activa,1,Población Ocupada,31089,Ticul,269
1,Población Económicamente Activa,1,Población Ocupada,31091,Tinum,85
1,Población Económicamente Activa,1,Población Ocupada,31093,Tixkokob,76
1,Población Económicamente Activa,1,Población Ocupada,31094,Tixmehuac,39
1,Población Económicamente Activa,1,Población Ocupada,31095,Tixpéhual,50
1,Población Económicamente Activa,1,Población Ocupada,31096,Tizimín,434
1,Población Económicamente Activa,1,Población Ocupada,31101,Umán,320
1,Población Económicamente Activa,1,Población Ocupada,31102,Valladolid,274
1,Población Económicamente Activa,1,Población Ocupada,31103,Xocchel,40
1,Población Económicamente Activa,1,Población Ocupada,31104,Yaxcabá,24
1,Población Económicamente Activa,1,Población Ocupada,31105,Yaxkukul,75
1,Población Económicamente Activa,1,Población Ocupada,32003,Atolinga,86
1,Población Económicamente Activa,1,Población Ocupada,32004,Benito Juárez,50
1,Población Económicamente Activa,1,Población Ocupada,32005,Calera,220
1,Población Económicamente Activa,1,Población Ocupada,32006,Cañitas de Felipe Pescador,156
1,Población Económicamente Activa,1,Población Ocupada,32007,Concepción del Oro,35
1,Población Económicamente Activa,1,Población Ocupada,32010,Fresnillo,1135
1,Población Económicamente Activa,1,Población Ocupada,32011,Trinidad García de la Cadena,48
1,Población Económicamente Activa,1,Población Ocupada,32014,General Francisco R. Murguía,60
1,Población Económicamente Activa,1,Población Ocupada,32016,General Pánfilo Natera,86
1,Población Económicamente Activa,1,Población Ocupada,32017,Guadalupe,3625
1,Población Económicamente Activa,1,Población Ocupada,32019,Jalpa,169
1,Población Económicamente Activa,1,Población Ocupada,32020,Jerez,177
1,Población Económicamente Activa,1,Población Ocupada,32023,Juchipila,68
1,Población Económicamente Activa,1,Población Ocupada,32024,Loreto,573
1,Población Económicamente Activa,1,Población Ocupada,32025,Luis Moya,22
1,Población Económicamente Activa,1,Población Ocupada,32026,Mazapil,48
1,Población Económicamente Activa,1,Población Ocupada,32028,Mezquital del Oro,27
1,Población Económicamente Activa,1,Población Ocupada,32029,Miguel Auza,117
1,Población Económicamente Activa,1,Población Ocupada,32031,Monte Escobedo,72
1,Población Económicamente Activa,1,Población Ocupada,32032,Morelos,157
1,Población Económicamente Activa,1,Población Ocupada,32034,Nochistlán de Mejía,149
1,Población Económicamente Activa,1,Población Ocupada,32035,Noria de Ángeles,60
1,Población Económicamente Activa,1,Población Ocupada,32036,Ojocaliente,201
1,Población Económicamente Activa,1,Población Ocupada,32038,Pinos,325
1,Población Económicamente Activa,1,Población Ocupada,32039,Río Grande,224
1,Población Económicamente Activa,1,Población Ocupada,32042,Sombrerete,200
1,Población Económicamente Activa,1,Población Ocupada,32046,Tepetongo,9
1,Población Económicamente Activa,1,Población Ocupada,32048,Tlaltenango de Sánchez Román,80
1,Población Económicamente Activa,1,Población Ocupada,32049,Valparaíso,148
1,Población Económicamente Activa,1,Población Ocupada,32050,Vetagrande,32
1,Población Económicamente Activa,1,Población Ocupada,32051,Villa de Cos,253
1,Población Económicamente Activa,1,Población Ocupada,32052,Villa García,62
1,Población Económicamente Activa,1,Población Ocupada,32053,Villa González Ortega,96
1,Población Económicamente Activa,1,Población Ocupada,32054,Villa Hidalgo,77
1,Población Económicamente Activa,1,Población Ocupada,32055,Villanueva,27
1,Población Económicamente Activa,1,Población Ocupada,32056,Zacatecas,3941
1,Población Económicamente Activa,1,Población Ocupada,32057,Trancoso,87
1,Población Económicamente Activa,2,Población Desocupada,1001,Aguascalientes,432
1,Población Económicamente Activa,2,Población Desocupada,1002,Asientos,19
1,Población Económicamente Activa,2,Población Desocupada,1003,Calvillo,11
1,Población Económicamente Activa,2,Población Desocupada,1004,Cosío,3
1,Población Económicamente Activa,2,Población Desocupada,1005,Jesús María,42
1,Población Económicamente Activa,2,Población Desocupada,1006,Pabellón de Arteaga,25
1,Población Económicamente Activa,2,Población Desocupada,1007,Rincón de Romos,32
1,Población Económicamente Activa,2,Población Desocupada,1009,Tepezalá,8
1,Población Económicamente Activa,2,Población Desocupada,1010,El Llano,9
1,Población Económicamente Activa,2,Población Desocupada,1011,San Francisco de los Romo,25
1,Población Económicamente Activa,2,Población Desocupada,2001,Ensenada,59
1,Población Económicamente Activa,2,Población Desocupada,2002,Mexicali,192
1,Población Económicamente Activa,2,Población Desocupada,2003,Tecate,13
1,Población Económicamente Activa,2,Población Desocupada,2004,Tijuana,155
1,Población Económicamente Activa,2,Población Desocupada,2005,Playas de Rosarito,7
1,Población Económicamente Activa,2,Población Desocupada,3001,Comondú,10
1,Población Económicamente Activa,2,Población Desocupada,3002,Mulegé,19
1,Población Económicamente Activa,2,Población Desocupada,3003,La Paz,327
1,Población Económicamente Activa,2,Población Desocupada,3008,Los Cabos,225
1,Población Económicamente Activa,2,Población Desocupada,3009,Loreto,4
1,Población Económicamente Activa,2,Población Desocupada,4001,Calkiní,8
1,Población Económicamente Activa,2,Población Desocupada,4002,Campeche,273
1,Población Económicamente Activa,2,Población Desocupada,4003,Carmen,406
1,Población Económicamente Activa,2,Población Desocupada,4004,Champotón,25
1,Población Económicamente Activa,2,Población Desocupada,4005,Hecelchakán,1
1,Población Económicamente Activa,2,Población Desocupada,4006,Hopelchén,7
1,Población Económicamente Activa,2,Población Desocupada,4009,Escárcega,4
1,Población Económicamente Activa,2,Población Desocupada,4011,Candelaria,1
1,Población Económicamente Activa,2,Población Desocupada,5002,Acuña,24
1,Población Económicamente Activa,2,Población Desocupada,5004,Arteaga,9
1,Población Económicamente Activa,2,Población Desocupada,5006,Castaños,5
1,Población Económicamente Activa,2,Población Desocupada,5009,Francisco I. Madero,8
1,Población Económicamente Activa,2,Población Desocupada,5010,Frontera,19
1,Población Económicamente Activa,2,Población Desocupada,5011,General Cepeda,1
1,Población Económicamente Activa,2,Población Desocupada,5017,Matamoros,48
1,Población Económicamente Activa,2,Población Desocupada,5018,Monclova,45
1,Población Económicamente Activa,2,Población Desocupada,5020,Múzquiz,39
1,Población Económicamente Activa,2,Población Desocupada,5022,Nava,9
1,Población Económicamente Activa,2,Población Desocupada,5024,Parras,11
1,Población Económicamente Activa,2,Población Desocupada,5025,Piedras Negras,14
1,Población Económicamente Activa,2,Población Desocupada,5027,Ramos Arizpe,39
1,Población Económicamente Activa,2,Población Desocupada,5028,Sabinas,12
1,Población Económicamente Activa,2,Población Desocupada,5030,Saltillo,429
1,Población Económicamente Activa,2,Población Desocupada,5031,San Buenaventura,6
1,Población Económicamente Activa,2,Población Desocupada,5033,San Pedro,3
1,Población Económicamente Activa,2,Población Desocupada,5035,Torreón,309
1,Población Económicamente Activa,2,Población Desocupada,5036,Viesca,20
1,Población Económicamente Activa,2,Población Desocupada,6001,Armería,22
1,Población Económicamente Activa,2,Población Desocupada,6002,Colima,203
1,Población Económicamente Activa,2,Población Desocupada,6003,Comala,12
1,Población Económicamente Activa,2,Población Desocupada,6004,Coquimatlán,10
1,Población Económicamente Activa,2,Población Desocupada,6005,Cuauhtémoc,10
1,Población Económicamente Activa,2,Población Desocupada,6007,Manzanillo,82
1,Población Económicamente Activa,2,Población Desocupada,6008,Minatitlán,14
1,Población Económicamente Activa,2,Población Desocupada,6009,Tecomán,37
1,Población Económicamente Activa,2,Población Desocupada,6010,Villa de Álvarez,163
1,Población Económicamente Activa,2,Población Desocupada,7002,Acala,4
1,Población Económicamente Activa,2,Población Desocupada,7003,Acapetahua,4
1,Población Económicamente Activa,2,Población Desocupada,7009,Arriaga,4
1,Población Económicamente Activa,2,Población Desocupada,7012,Berriozábal,1
1,Población Económicamente Activa,2,Población Desocupada,7015,Cacahoatán,1
1,Población Económicamente Activa,2,Población Desocupada,7017,Cintalapa,8
1,Población Económicamente Activa,2,Población Desocupada,7019,Comitán de Domínguez,9
1,Población Económicamente Activa,2,Población Desocupada,7020,La Concordia,2
1,Población Económicamente Activa,2,Población Desocupada,7027,Chiapa de Corzo,34
1,Población Económicamente Activa,2,Población Desocupada,7031,Chilón,3
1,Población Económicamente Activa,2,Población Desocupada,7034,Frontera Comalapa,6
1,Población Económicamente Activa,2,Población Desocupada,7037,Huehuetán,8
1,Población Económicamente Activa,2,Población Desocupada,7040,Huixtla,7
1,Población Económicamente Activa,2,Población Desocupada,7041,La Independencia,1
1,Población Económicamente Activa,2,Población Desocupada,7045,Ixtapangajoya,1
1,Población Económicamente Activa,2,Población Desocupada,7048,Juárez,1
1,Población Económicamente Activa,2,Población Desocupada,7051,Mapastepec,3
1,Población Económicamente Activa,2,Población Desocupada,7052,Las Margaritas,2
1,Población Económicamente Activa,2,Población Desocupada,7055,Metapa,2
1,Población Económicamente Activa,2,Población Desocupada,7057,Motozintla,6
1,Población Económicamente Activa,2,Población Desocupada,7059,Ocosingo,2
1,Población Económicamente Activa,2,Población Desocupada,7063,Osumacinta,1
1,Población Económicamente Activa,2,Población Desocupada,7065,Palenque,13
1,Población Económicamente Activa,2,Población Desocupada,7068,Pichucalco,4
1,Población Económicamente Activa,2,Población Desocupada,7070,El Porvenir,1
1,Población Económicamente Activa,2,Población Desocupada,7078,San Cristóbal de las Casas,41
1,Población Económicamente Activa,2,Población Desocupada,7080,Siltepec,4
1,Población Económicamente Activa,2,Población Desocupada,7086,Suchiapa,3
1,Población Económicamente Activa,2,Población Desocupada,7087,Suchiate,1
1,Población Económicamente Activa,2,Población Desocupada,7089,Tapachula,385
1,Población Económicamente Activa,2,Población Desocupada,7091,Tapilula,2
1,Población Económicamente Activa,2,Población Desocupada,7097,Tonalá,12
1,Población Económicamente Activa,2,Población Desocupada,7099,La Trinitaria,2
1,Población Económicamente Activa,2,Población Desocupada,7101,Tuxtla Gutiérrez,463
1,Población Económicamente Activa,2,Población Desocupada,7102,Tuxtla Chico,3
1,Población Económicamente Activa,2,Población Desocupada,7103,Tuzantán,2
1,Población Económicamente Activa,2,Población Desocupada,7105,Unión Juárez,9
1,Población Económicamente Activa,2,Población Desocupada,7106,Venustiano Carranza,3
1,Población Económicamente Activa,2,Población Desocupada,7107,Villa Corzo,12
1,Población Económicamente Activa,2,Población Desocupada,7108,Villaflores,2
1,Población Económicamente Activa,2,Población Desocupada,7109,Yajalón,1
1,Población Económicamente Activa,2,Población Desocupada,7114,Benemérito de las Américas,4
1,Población Económicamente Activa,2,Población Desocupada,8001,Ahumada,7
1,Población Económicamente Activa,2,Población Desocupada,8004,Aquiles Serdán,4
1,Población Económicamente Activa,2,Población Desocupada,8005,Ascensión,4
1,Población Económicamente Activa,2,Población Desocupada,8011,Camargo,3
1,Población Económicamente Activa,2,Población Desocupada,8014,Coronado,1
1,Población Económicamente Activa,2,Población Desocupada,8017,Cuauhtémoc,11
1,Población Económicamente Activa,2,Población Desocupada,8019,Chihuahua,445
1,Población Económicamente Activa,2,Población Desocupada,8021,Delicias,15
1,Población Económicamente Activa,2,Población Desocupada,8032,Hidalgo del Parral,6
1,Población Económicamente Activa,2,Población Desocupada,8035,Janos,1
1,Población Económicamente Activa,2,Población Desocupada,8036,Jiménez,13
1,Población Económicamente Activa,2,Población Desocupada,8037,Juárez,251
1,Población Económicamente Activa,2,Población Desocupada,8039,López,1
1,Población Económicamente Activa,2,Población Desocupada,8040,Madera,2
1,Población Económicamente Activa,2,Población Desocupada,8045,Meoqui,3
1,Población Económicamente Activa,2,Población Desocupada,8050,Nuevo Casas Grandes,7
1,Población Económicamente Activa,2,Población Desocupada,8055,Rosales,4
1,Población Económicamente Activa,2,Población Desocupada,8060,Santa Bárbara,7
1,Población Económicamente Activa,2,Población Desocupada,8062,Saucillo,10
1,Población Económicamente Activa,2,Población Desocupada,9002,Azcapotzalco,36
1,Población Económicamente Activa,2,Población Desocupada,9003,Coyoacán,52
1,Población Económicamente Activa,2,Población Desocupada,9004,Cuajimalpa de Morelos,24
