Economically Active Population ID,Economically Active Population,Population Classification ID,Population Classification,Municipality ID,Municipality,Number of Records
1,Población Económicamente Activa,1,Población Ocupada,21042,Cuayuca de Andrade,7
1,Población Económicamente Activa,1,Población Ocupada,21044,Cuyoaco,27
1,Población Económicamente Activa,1,Población Ocupada,21045,Chalchicomula de Sesma,20
1,Población Económicamente Activa,1,Población Ocupada,21051,Chietla,25
1,Población Económicamente Activa,1,Población Ocupada,21053,Chignahuapan,23
1,Población Económicamente Activa,1,Población Ocupada,21054,Chignautla,28
1,Población Económicamente Activa,1,Población Ocupada,21058,Chilchotla,44
1,Población Económicamente Activa,1,Población Ocupada,21063,Esperanza,33
1,Población Económicamente Activa,1,Población Ocupada,21069,Huaquechula,28
1,Población Económicamente Activa,1,Población Ocupada,21070,Huatlatlauca,35
1,Población Económicamente Activa,1,Población Ocupada,21071,Huauchinango,41
1,Población Económicamente Activa,1,Población Ocupada,21074,Huejotzingo,71
1,Población Económicamente Activa,1,Población Ocupada,21078,Huitzilan de Serdán,23
1,Población Económicamente Activa,1,Población Ocupada,21079,Huitziltepec,22
1,Población Económicamente Activa,1,Población Ocupada,21084,Ixtepec,20
1,Población Económicamente Activa,1,Población Ocupada,21085,Izúcar de Matamoros,44
1,Población Económicamente Activa,1,Población Ocupada,21090,Juan C. Bonilla,28
1,Población Económicamente Activa,1,Población Ocupada,21094,Libres,60
1,Población Económicamente Activa,1,Población Ocupada,21102,Nealtican,45
1,Población Económicamente Activa,1,Población Ocupada,21106,Ocoyucan,39
1,Población Económicamente Activa,1,Población Ocupada,21111,Pantepec,28
1,Población Económicamente Activa,1,Población Ocupada,21113,Piaxtla,37
1,Población Económicamente Activa,1,Población Ocupada,21114,Puebla,2455
1,Población Económicamente Activa,1,Población Ocupada,21115,Quecholac,2
1,Población Económicamente Activa,1,Población Ocupada,21119,San Andrés Cholula,136
1,Población Económicamente Activa,1,Población Ocupada,21125,San Gregorio Atzompa,36
1,Población Económicamente Activa,1,Población Ocupada,21129,San José Miahuatlán,34
1,Población Económicamente Activa,1,Población Ocupada,21132,San Martín Texmelucan,121
1,Población Económicamente Activa,1,Población Ocupada,21136,San Miguel Xoxtla,27
1,Población Económicamente Activa,1,Población Ocupada,21140,San Pedro Cholula,187
1,Población Económicamente Activa,1,Población Ocupada,21141,San Pedro Yeloixtlahuaca,24
1,Población Económicamente Activa,1,Población Ocupada,21154,Tecamachalco,10
1,Población Económicamente Activa,1,Población Ocupada,21156,Tehuacán,91
1,Población Económicamente Activa,1,Población Ocupada,21157,Tehuitzingo,28
1,Población Económicamente Activa,1,Población Ocupada,21160,Teotlalco,33
1,Población Económicamente Activa,1,Población Ocupada,21161,Tepanco de López,36
1,Población Económicamente Activa,1,Población Ocupada,21163,Tepatlaxco de Hidalgo,28
1,Población Económicamente Activa,1,Población Ocupada,21164,Tepeaca,28
1,Población Económicamente Activa,1,Población Ocupada,21172,Tetela de Ocampo,27
1,Población Económicamente Activa,1,Población Ocupada,21174,Teziutlán,68
1,Población Económicamente Activa,1,Población Ocupada,21176,Tilapa,28
1,Población Económicamente Activa,1,Población Ocupada,21179,Tlachichuca,36
1,Población Económicamente Activa,1,Población Ocupada,21185,Tlapanalá,43
1,Población Económicamente Activa,1,Población Ocupada,21186,Tlatlauquitepec,21
1,Población Económicamente Activa,1,Población Ocupada,21189,Tochtepec,47
1,Población Económicamente Activa,1,Población Ocupada,21197,Xicotepec,90
1,Población Económicamente Activa,1,Población Ocupada,21199,Xiutetelco,30
1,Población Económicamente Activa,1,Población Ocupada,21202,Xochitlán de Vicente Suárez,23
1,Población Económicamente Activa,1,Población Ocupada,21205,Yehualtepec,37
1,Población Económicamente Activa,1,Población Ocupada,21208,Zacatlán,32
1,Población Económicamente Activa,1,Población Ocupada,22001,Amealco de Bonfil,99
1,Población Económicamente Activa,1,Población Ocupada,22002,Pinal de Amoles,8
1,Población Económicamente Activa,1,Población Ocupada,22004,Cadereyta de Montes,52
1,Población Económicamente Activa,1,Población Ocupada,22005,Colón,30
1,Población Económicamente Activa,1,Población Ocupada,22006,Corregidora,439
1,Población Económicamente Activa,1,Población Ocupada,22007,Ezequiel Montes,53
1,Población Económicamente Activa,1,Población Ocupada,22009,Jalpan de Serra,64
1,Población Económicamente Activa,1,Población Ocupada,22011,El Marqués,150
1,Población Económicamente Activa,1,Población Ocupada,22012,Pedro Escobedo,115
1,Población Económicamente Activa,1,Población Ocupada,22013,Peñamiller,43
1,Población Económicamente Activa,1,Población Ocupada,22014,Querétaro,2419
1,Población Económicamente Activa,1,Población Ocupada,22016,San Juan del Río,475
1,Población Económicamente Activa,1,Población Ocupada,22017,Tequisquiapan,34
1,Población Económicamente Activa,1,Población Ocupada,22018,Tolimán,51
1,Población Económicamente Activa,1,Población Ocupada,23001,Cozumel,168
1,Población Económicamente Activa,1,Población Ocupada,23002,Felipe Carrillo Puerto,92
1,Población Económicamente Activa,1,Población Ocupada,23003,Isla Mujeres,29
1,Población Económicamente Activa,1,Población Ocupada,23004,Othón P. Blanco,501
1,Población Económicamente Activa,1,Población Ocupada,23005,Benito Juárez,1367
1,Población Económicamente Activa,1,Población Ocupada,23006,José María Morelos,171
1,Población Económicamente Activa,1,Población Ocupada,23007,Lázaro Cárdenas,8
1,Población Económicamente Activa,1,Población Ocupada,23008,Solidaridad,301
1,Población Económicamente Activa,1,Población Ocupada,23009,Tulum,76
1,Población Económicamente Activa,1,Población Ocupada,23010,Bacalar,98
1,Población Económicamente Activa,1,Población Ocupada,23011,Puerto Morelos,28
1,Población Económicamente Activa,1,Población Ocupada,24009,Cerro de San Pedro,35
1,Población Económicamente Activa,1,Población Ocupada,24010,Ciudad del Maíz,26
1,Población Económicamente Activa,1,Población Ocupada,24013,Ciudad Valles,30
1,Población Económicamente Activa,1,Población Ocupada,24014,Coxcatlán,22
1,Población Económicamente Activa,1,Población Ocupada,24015,Charcas,32
1,Población Económicamente Activa,1,Población Ocupada,24016,Ebano,83
1,Población Económicamente Activa,1,Población Ocupada,24017,Guadalcázar,27
1,Población Económicamente Activa,1,Población Ocupada,24020,Matehuala,45
1,Población Económicamente Activa,1,Población Ocupada,24025,Salinas,47
1,Población Económicamente Activa,1,Población Ocupada,24028,San Luis Potosí,2365
1,Población Económicamente Activa,1,Población Ocupada,24029,San Martín Chalchicuautla,21
1,Población Económicamente Activa,1,Población Ocupada,24031,Santa Catarina,25
1,Población Económicamente Activa,1,Población Ocupada,24033,Santo Domingo,32
1,Población Económicamente Activa,1,Población Ocupada,24034,San Vicente Tancuayalab,22
1,Población Económicamente Activa,1,Población Ocupada,24035,Soledad de Graciano Sánchez,920
1,Población Económicamente Activa,1,Población Ocupada,24037,Tamazunchale,14
1,Población Económicamente Activa,1,Población Ocupada,24039,Tampamolón Corona,22
1,Población Económicamente Activa,1,Población Ocupada,24046,Villa de Arriaga,32
1,Población Económicamente Activa,1,Población Ocupada,24049,Villa de Ramos,35
1,Población Económicamente Activa,1,Población Ocupada,24055,Zaragoza,44
1,Población Económicamente Activa,1,Población Ocupada,25001,Ahome,236
1,Población Económicamente Activa,1,Población Ocupada,25002,Angostura,55
1,Población Económicamente Activa,1,Población Ocupada,25005,Cosalá,13
1,Población Económicamente Activa,1,Población Ocupada,25006,Culiacán,2246
1,Población Económicamente Activa,1,Población Ocupada,25007,Choix,72
1,Población Económicamente Activa,1,Población Ocupada,25008,Elota,6
1,Población Económicamente Activa,1,Población Ocupada,25009,Escuinapa,28
1,Población Económicamente Activa,1,Población Ocupada,25010,El Fuerte,26
1,Población Económicamente Activa,1,Población Ocupada,25011,Guasave,139
1,Población Económicamente Activa,1,Población Ocupada,25012,Mazatlán,250
1,Población Económicamente Activa,1,Población Ocupada,25013,Mocorito,57
1,Población Económicamente Activa,1,Población Ocupada,25014,Rosario,7
1,Población Económicamente Activa,1,Población Ocupada,25015,Salvador Alvarado,44
1,Población Económicamente Activa,1,Población Ocupada,25016,San Ignacio,7
1,Población Económicamente Activa,1,Población Ocupada,25018,Navolato,111
1,Población Económicamente Activa,1,Población Ocupada,26002,Agua Prieta,106
1,Población Económicamente Activa,1,Población Ocupada,26009,Bacanora,31
1,Población Económicamente Activa,1,Población Ocupada,26012,Bácum,56
1,Población Económicamente Activa,1,Población Ocupada,26017,Caborca,40
1,Población Económicamente Activa,1,Población Ocupada,26018,Cajeme,291
1,Población Económicamente Activa,1,Población Ocupada,26019,Cananea,22
1,Población Económicamente Activa,1,Población Ocupada,26025,Empalme,80
1,Población Económicamente Activa,1,Población Ocupada,26026,Etchojoa,99
1,Población Económicamente Activa,1,Población Ocupada,26029,Guaymas,191
1,Población Económicamente Activa,1,Población Ocupada,26030,Hermosillo,2741
1,Población Económicamente Activa,1,Población Ocupada,26033,Huatabampo,80
1,Población Económicamente Activa,1,Población Ocupada,26035,Imuris,15
1,Población Económicamente Activa,1,Población Ocupada,26038,Moctezuma,41
1,Población Económicamente Activa,1,Población Ocupada,26042,Navojoa,114
1,Población Económicamente Activa,1,Población Ocupada,26043,Nogales,220
1,Población Económicamente Activa,1,Población Ocupada,26048,Puerto Peñasco,87
1,Población Económicamente Activa,1,Población Ocupada,26055,San Luis Río Colorado,262
1,Población Económicamente Activa,1,Población Ocupada,26060,Sáric,17
1,Población Económicamente Activa,1,Población Ocupada,26067,Villa Hidalgo,24
1,Población Económicamente Activa,1,Población Ocupada,26069,Yécora,21
1,Población Económicamente Activa,1,Población Ocupada,26072,San Ignacio Río Muerto,24
1,Población Económicamente Activa,1,Población Ocupada,27001,Balancán,9
1,Población Económicamente Activa,1,Población Ocupada,27002,Cárdenas,162
1,Población Económicamente Activa,1,Población Ocupada,27003,Centla,155
1,Población Económicamente Activa,1,Población Ocupada,27004,Centro,2365
1,Población Económicamente Activa,1,Población Ocupada,27005,Comalcalco,256
1,Población Económicamente Activa,1,Población Ocupada,27006,Cunduacán,169
1,Población Económicamente Activa,1,Población Ocupada,27007,Emiliano Zapata,37
1,Población Económicamente Activa,1,Población Ocupada,27008,Huimanguillo,313
1,Población Económicamente Activa,1,Población Ocupada,27009,Jalapa,100
1,Población Económicamente Activa,1,Población Ocupada,27010,Jalpa de Méndez,41
1,Población Económicamente Activa,1,Población Ocupada,27011,Jonuta,5
1,Población Económicamente Activa,1,Población Ocupada,27012,Macuspana,286
1,Población Económicamente Activa,1,Población Ocupada,27013,Nacajuca,433
1,Población Económicamente Activa,1,Población Ocupada,27014,Paraíso,101
1,Población Económicamente Activa,1,Población Ocupada,27015,Tacotalpa,29
1,Población Económicamente Activa,1,Población Ocupada,27017,Tenosique,48
1,Población Económicamente Activa,1,Población Ocupada,28001,Abasolo,19
1,Población Económicamente Activa,1,Población Ocupada,28003,Altamira,644
1,Población Económicamente Activa,1,Población Ocupada,28009,Ciudad Madero,611
1,Población Económicamente Activa,1,Población Ocupada,28010,Cruillas,18
1,Población Económicamente Activa,1,Población Ocupada,28012,González,62
1,Población Económicamente Activa,1,Población Ocupada,28013,Güémez,18
1,Población Económicamente Activa,1,Población Ocupada,28015,Gustavo Díaz Ordaz,14
1,Población Económicamente Activa,1,Población Ocupada,28017,Jaumave,12
1,Población Económicamente Activa,1,Población Ocupada,28018,Jiménez,15
1,Población Económicamente Activa,1,Población Ocupada,28019,Llera,73
1,Población Económicamente Activa,1,Población Ocupada,28021,El Mante,124
1,Población Económicamente Activa,1,Población Ocupada,28022,Matamoros,364
1,Población Económicamente Activa,1,Población Ocupada,28025,Miguel Alemán,19
1,Población Económicamente Activa,1,Población Ocupada,28026,Miquihuana,36
1,Población Económicamente Activa,1,Población Ocupada,28027,Nuevo Laredo,336
1,Población Económicamente Activa,1,Población Ocupada,28029,Ocampo,20
1,Población Económicamente Activa,1,Población Ocupada,28031,Palmillas,16
1,Población Económicamente Activa,1,Población Ocupada,28032,Reynosa,2746
1,Población Económicamente Activa,1,Población Ocupada,28033,Río Bravo,77
1,Población Económicamente Activa,1,Población Ocupada,28036,San Nicolás,19
1,Población Económicamente Activa,1,Población Ocupada,28038,Tampico,989
1,Población Económicamente Activa,1,Población Ocupada,28040,Valle Hermoso,114
1,Población Económicamente Activa,1,Población Ocupada,28041,Victoria,249
1,Población Económicamente Activa,1,Población Ocupada,28043,Xicoténcatl,82
1,Población Económicamente Activa,1,Población Ocupada,29001,Amaxac de Guerrero,40
1,Población Económicamente Activa,1,Población Ocupada,29002,Apetatitlán de Antonio Carvajal,79
1,Población Económicamente Activa,1,Población Ocupada,29003,Atlangatepec,29
1,Población Económicamente Activa,1,Población Ocupada,29004,Atltzayanca,60
1,Población Económicamente Activa,1,Población Ocupada,29005,Apizaco,231
1,Población Económicamente Activa,1,Población Ocupada,29006,Calpulalpan,166
1,Población Económicamente Activa,1,Población Ocupada,29008,Cuapiaxtla,32
1,Población Económicamente Activa,1,Población Ocupada,29009,Cuaxomulco,12
1,Población Económicamente Activa,1,Población Ocupada,29010,Chiautempan,238
1,Población Económicamente Activa,1,Población Ocupada,29012,Españita,25
1,Población Económicamente Activa,1,Población Ocupada,29013,Huamantla,284
1,Población Económicamente Activa,1,Población Ocupada,29014,Hueyotlipan,47
1,Población Económicamente Activa,1,Población Ocupada,29015,Ixtacuixtla de Mariano Matamoros,23
1,Población Económicamente Activa,1,Población Ocupada,29016,Ixtenco,39
1,Población Económicamente Activa,1,Población Ocupada,29017,Mazatecochco de José María Morelos,47
1,Población Económicamente Activa,1,Población Ocupada,29018,Contla de Juan Cuamatzi,164
1,Población Económicamente Activa,1,Población Ocupada,29019,Tepetitla de Lardizábal,32
1,Población Económicamente Activa,1,Población Ocupada,29020,Sanctórum de Lázaro Cárdenas,29
1,Población Económicamente Activa,1,Población Ocupada,29021,Nanacamilpa de Mariano Arista,106
1,Población Económicamente Activa,1,Población Ocupada,29022,Acuamanala de Miguel Hidalgo,13
1,Población Económicamente Activa,1,Población Ocupada,29023,Natívitas,81
1,Población Económicamente Activa,1,Población Ocupada,29024,Panotla,51
1,Población Económicamente Activa,1,Población Ocupada,29025,San Pablo del Monte,381
1,Población Económicamente Activa,1,Población Ocupada,29026,Santa Cruz Tlaxcala,124
1,Población Económicamente Activa,1,Población Ocupada,29027,Tenancingo,52
1,Población Económicamente Activa,1,Población Ocupada,29028,Teolocholco,86
1,Población Económicamente Activa,1,Población Ocupada,29029,Tepeyanco,97
1,Población Económicamente Activa,1,Población Ocupada,29030,Terrenate,66
1,Población Económicamente Activa,1,Población Ocupada,29031,Tetla de la Solidaridad,122
1,Población Económicamente Activa,1,Población Ocupada,29032,Tetlatlahuca,24
1,Población Económicamente Activa,1,Población Ocupada,29033,Tlaxcala,350
1,Población Económicamente Activa,1,Población Ocupada,29034,Tlaxco,194
1,Población Económicamente Activa,1,Población Ocupada,29035,Tocatlán,70
1,Población Económicamente Activa,1,Población Ocupada,29036,Totolac,37
1,Población Económicamente Activa,1,Población Ocupada,29037,Ziltlaltépec de Trinidad Sánchez Santos,58
1,Población Económicamente Activa,1,Población Ocupada,29038,Tzompantepec,60
1,Población Económicamente Activa,1,Población Ocupada,29039,Xaloztoc,71
1,Población Económicamente Activa,1,Población Ocupada,29040,Xaltocan,52
1,Población Económicamente Activa,1,Población Ocupada,29041,Papalotla de Xicohténcatl,122
1,Población Económicamente Activa,1,Población Ocupada,29042,Xicohtzinco,65
1,Población Económicamente Activa,1,Población Ocupada,29043,Yauhquemehcan,132
1,Población Económicamente Activa,1,Población Ocupada,29044,Zacatelco,200
1,Población Económicamente Activa,1,Población Ocupada,29045,Benito Juárez,60
1,Población Económicamente Activa,1,Población Ocupada,29046,Emiliano Zapata,24
1,Población Económicamente Activa,1,Población Ocupada,29047,Lázaro Cárdenas,24
1,Población Económicamente Activa,1,Población Ocupada,29049,San Damián Texóloc,44
1,Población Económicamente Activa,1,Población Ocupada,29050,San Francisco Tetlanohcan,50
1,Población Económicamente Activa,1,Población Ocupada,29051,San Jerónimo Zacualpan,26
1,Población Económicamente Activa,1,Población Ocupada,29052,San José Teacalco,33
1,Población Económicamente Activa,1,Población Ocupada,29053,San Juan Huactzinco,54
1,Población Económicamente Activa,1,Población Ocupada,29054,San Lorenzo Axocomanitla,26
1,Población Económicamente Activa,1,Población Ocupada,29057,Santa Apolonia Teacalco,9
1,Población Económicamente Activa,1,Población Ocupada,29058,Santa Catarina Ayometla,7
1,Población Económicamente Activa,1,Población Ocupada,29059,Santa Cruz Quilehtla,8
1,Población Económicamente Activa,1,Población Ocupada,29060,Santa Isabel Xiloxoxtla,22
1,Población Económicamente Activa,1,Población Ocupada,30003,Acayucan,28
1,Población Económicamente Activa,1,Población Ocupada,30011,Alvarado,43
1,Población Económicamente Activa,1,Población Ocupada,30014,Amatlán de los Reyes,8
1,Población Económicamente Activa,1,Población Ocupada,30015,Angel R. Cabada,20
1,Población Económicamente Activa,1,Población Ocupada,30016,La Antigua,21
1,Población Económicamente Activa,1,Población Ocupada,30021,Atoyac,17
1,Población Económicamente Activa,1,Población Ocupada,30024,Tlaltetela,28
1,Población Económicamente Activa,1,Población Ocupada,30028,Boca del Río,329
1,Población Económicamente Activa,1,Población Ocupada,30030,Camerino Z. Mendoza,7
1,Población Económicamente Activa,1,Población Ocupada,30032,Catemaco,66
1,Población Económicamente Activa,1,Población Ocupada,30033,Cazones de Herrera,14
1,Población Económicamente Activa,1,Población Ocupada,30035,Citlaltépetl,18
1,Población Económicamente Activa,1,Población Ocupada,30038,Coatepec,55
1,Población Económicamente Activa,1,Población Ocupada,30039,Coatzacoalcos,2075
1,Población Económicamente Activa,1,Población Ocupada,30040,Coatzintla,2
1,Población Económicamente Activa,1,Población Ocupada,30044,Córdoba,44
1,Población Económicamente Activa,1,Población Ocupada,30047,Coscomatepec,21
1,Población Económicamente Activa,1,Población Ocupada,30048,Cosoleacaque,49
1,Población Económicamente Activa,1,Población Ocupada,30053,Cuitláhuac,60
1,Población Económicamente Activa,1,Población Ocupada,30058,Chicontepec,23
1,Población Económicamente Activa,1,Población Ocupada,30061,Las Choapas,45
1,Población Económicamente Activa,1,Población Ocupada,30065,Emiliano Zapata,27
1,Población Económicamente Activa,1,Población Ocupada,30066,Espinal,63
1,Población Económicamente Activa,1,Población Ocupada,30068,Fortín,5
1,Población Económicamente Activa,1,Población Ocupada,30071,Huatusco,28
1,Población Económicamente Activa,1,Población Ocupada,30079,Ixhuacán de los Reyes,29
1,Población Económicamente Activa,1,Población Ocupada,30082,Ixhuatlán del Sureste,21
1,Población Económicamente Activa,1,Población Ocupada,30083,Ixhuatlán de Madero,24
1,Población Económicamente Activa,1,Población Ocupada,30086,Jalacingo,3
1,Población Económicamente Activa,1,Población Ocupada,30087,Xalapa,59
1,Población Económicamente Activa,1,Población Ocupada,30091,Jesús Carranza,23
1,Población Económicamente Activa,1,Población Ocupada,30092,Xico,25
1,Población Económicamente Activa,1,Población Ocupada,30094,Juan Rodríguez Clara,22
1,Población Económicamente Activa,1,Población Ocupada,30097,Lerdo de Tejada,17
1,Población Económicamente Activa,1,Población Ocupada,30101,Mariano Escobedo,6
1,Población Económicamente Activa,1,Población Ocupada,30102,Martínez de la Torre,28
1,Población Económicamente Activa,1,Población Ocupada,30103,Mecatlán,21
1,Población Económicamente Activa,1,Población Ocupada,30104,Mecayapan,16
1,Población Económicamente Activa,1,Población Ocupada,30105,Medellín de Bravo,59
1,Población Económicamente Activa,1,Población Ocupada,30108,Minatitlán,33
1,Población Económicamente Activa,1,Población Ocupada,30109,Misantla,22
1,Población Económicamente Activa,1,Población Ocupada,30113,Naranjal,28
1,Población Económicamente Activa,1,Población Ocupada,30115,Nogales,37
1,Población Económicamente Activa,1,Población Ocupada,30118,Orizaba,15
1,Población Económicamente Activa,1,Población Ocupada,30121,Ozuluama de Mascareñas,31
1,Población Económicamente Activa,1,Población Ocupada,30122,Pajapan,25
1,Población Económicamente Activa,1,Población Ocupada,30123,Pánuco,32
1,Población Económicamente Activa,1,Población Ocupada,30126,Paso de Ovejas,18
1,Población Económicamente Activa,1,Población Ocupada,30128,Perote,2
1,Población Económicamente Activa,1,Población Ocupada,30130,Playa Vicente,19
1,Población Económicamente Activa,1,Población Ocupada,30131,Poza Rica de Hidalgo,23
1,Población Económicamente Activa,1,Población Ocupada,30133,Pueblo Viejo,98
1,Población Económicamente Activa,1,Población Ocupada,30135,Rafael Delgado,9
1,Población Económicamente Activa,1,Población Ocupada,30136,Rafael Lucio,20
1,Población Económicamente Activa,1,Población Ocupada,30138,Río Blanco,8
1,Población Económicamente Activa,1,Población Ocupada,30141,San Andrés Tuxtla,19
1,Población Económicamente Activa,1,Población Ocupada,30142,San Juan Evangelista,24
1,Población Económicamente Activa,1,Población Ocupada,30145,Soconusco,18
1,Población Económicamente Activa,1,Población Ocupada,30148,Soledad de Doblado,16
1,Población Económicamente Activa,1,Población Ocupada,30149,Soteapan,47
1,Población Económicamente Activa,1,Población Ocupada,30160,Álamo Temapache,91
1,Población Económicamente Activa,1,Población Ocupada,30161,Tempoal,19
1,Población Económicamente Activa,1,Población Ocupada,30171,Texhuacán,17
1,Población Económicamente Activa,1,Población Ocupada,30174,Tierra Blanca,21
1,Población Económicamente Activa,1,Población Ocupada,30175,Tihuatlán,67
1,Población Económicamente Activa,1,Población Ocupada,30181,Tlalixcoyan,19
1,Población Económicamente Activa,1,Población Ocupada,30183,Tlapacoyan,43
1,Población Económicamente Activa,1,Población Ocupada,30189,Tuxpan,14
1,Población Económicamente Activa,1,Población Ocupada,30193,Veracruz,1233
1,Población Económicamente Activa,1,Población Ocupada,30201,Zongolica,21
1,Población Económicamente Activa,1,Población Ocupada,30206,Nanchital de Lázaro Cárdenas del Río,18
1,Población Económicamente Activa,1,Población Ocupada,30208,Carlos A. Carrillo,17
1,Población Económicamente Activa,1,Población Ocupada,31002,Acanceh,38
1,Población Económicamente Activa,1,Población Ocupada,31004,Baca,46
1,Población Económicamente Activa,1,Población Ocupada,31024,Chumayel,36
1,Población Económicamente Activa,1,Población Ocupada,31027,Dzidzantún,35
1,Población Económicamente Activa,1,Población Ocupada,31031,Dzoncauich,36
1,Población Económicamente Activa,1,Población Ocupada,31032,Espita,47
1,Población Económicamente Activa,1,Población Ocupada,31033,Halachó,112
1,Población Económicamente Activa,1,Población Ocupada,31035,Hoctún,57
1,Población Económicamente Activa,1,Población Ocupada,31038,Hunucmá,6
1,Población Económicamente Activa,1,Población Ocupada,31040,Izamal,45
1,Población Económicamente Activa,1,Población Ocupada,31041,Kanasín,258
1,Población Económicamente Activa,1,Población Ocupada,31048,Maxcanú,3
1,Población Económicamente Activa,1,Población Ocupada,31050,Mérida,1786
1,Población Económicamente Activa,1,Población Ocupada,31051,Mocochá,6
1,Población Económicamente Activa,1,Población Ocupada,31052,Motul,3
1,Población Económicamente Activa,1,Población Ocupada,31054,Muxupip,41
1,Población Económicamente Activa,1,Población Ocupada,31056,Oxkutzcab,38
1,Población Económicamente Activa,1,Población Ocupada,31059,Progreso,145
1,Población Económicamente Activa,1,Población Ocupada,31060,Quintana Roo,29
1,Población Económicamente Activa,1,Población Ocupada,31065,San Felipe,29
1,Población Económicamente Activa,1,Población Ocupada,31067,Seyé,38
1,Población Económicamente Activa,1,Población Ocupada,31070,Sucilá,22
1,Población Económicamente Activa,1,Población Ocupada,31073,Tahdziú,47
1,Población Económicamente Activa,1,Población Ocupada,31079,Tekax,41
1,Población Económicamente Activa,1,Población Ocupada,31089,Ticul,85
1,Población Económicamente Activa,1,Población Ocupada,31091,Tinum,9
1,Población Económicamente Activa,1,Población Ocupada,31093,Tixkokob,2
1,Población Económicamente Activa,1,Población Ocupada,31094,Tixmehuac,39
1,Población Económicamente Activa,1,Población Ocupada,31095,Tixpéhual,9
1,Población Económicamente Activa,1,Población Ocupada,31096,Tizimín,127
1,Población Económicamente Activa,1,Población Ocupada,31101,Umán,121
1,Población Económicamente Activa,1,Población Ocupada,31102,Valladolid,55
1,Población Económicamente Activa,1,Población Ocupada,32003,Atolinga,26
1,Población Económicamente Activa,1,Población Ocupada,32005,Calera,61
1,Población Económicamente Activa,1,Población Ocupada,32006,Cañitas de Felipe Pescador,83
1,Población Económicamente Activa,1,Población Ocupada,32007,Concepción del Oro,35
1,Población Económicamente Activa,1,Población Ocupada,32010,Fresnillo,437
1,Población Económicamente Activa,1,Población Ocupada,32011,Trinidad García de la Cadena,23
1,Población Económicamente Activa,1,Población Ocupada,32014,General Francisco R. Murguía,30
1,Población Económicamente Activa,1,Población Ocupada,32016,General Pánfilo Natera,23
1,Población Económicamente Activa,1,Población Ocupada,32017,Guadalupe,1394
1,Población Económicamente Activa,1,Población Ocupada,32019,Jalpa,84
1,Población Económicamente Activa,1,Población Ocupada,32020,Jerez,57
1,Población Económicamente Activa,1,Población Ocupada,32023,Juchipila,22
1,Población Económicamente Activa,1,Población Ocupada,32024,Loreto,279
1,Población Económicamente Activa,1,Población Ocupada,32026,Mazapil,48
1,Población Económicamente Activa,1,Población Ocupada,32029,Miguel Auza,34
1,Población Económicamente Activa,1,Población Ocupada,32031,Monte Escobedo,20
1,Población Económicamente Activa,1,Población Ocupada,32032,Morelos,62
1,Población Económicamente Activa,1,Población Ocupada,32034,Nochistlán de Mejía,50
1,Población Económicamente Activa,1,Población Ocupada,32035,Noria de Ángeles,26
1,Población Económicamente Activa,1,Población Ocupada,32036,Ojocaliente,54
1,Población Económicamente Activa,1,Población Ocupada,32038,Pinos,155
1,Población Económicamente Activa,1,Población Ocupada,32039,Río Grande,87
1,Población Económicamente Activa,1,Población Ocupada,32042,Sombrerete,22
1,Población Económicamente Activa,1,Población Ocupada,32048,Tlaltenango de Sánchez Román,57
1,Población Económicamente Activa,1,Población Ocupada,32049,Valparaíso,54
1,Población Económicamente Activa,1,Población Ocupada,32051,Villa de Cos,124
1,Población Económicamente Activa,1,Población Ocupada,32052,Villa García,31
1,Población Económicamente Activa,1,Población Ocupada,32053,Villa González Ortega,36
1,Población Económicamente Activa,1,Población Ocupada,32054,Villa Hidalgo,30
1,Población Económicamente Activa,1,Población Ocupada,32056,Zacatecas,1460
1,Población Económicamente Activa,1,Población Ocupada,32057,Trancoso,33
1,Población Económicamente Activa,2,Población Desocupada,1001,Aguascalientes,178
1,Población Económicamente Activa,2,Población Desocupada,1002,Asientos,8
1,Población Económicamente Activa,2,Población Desocupada,1003,Calvillo,2
1,Población Económicamente Activa,2,Población Desocupada,1004,Cosío,1
1,Población Económicamente Activa,2,Población Desocupada,1005,Jesús María,14
1,Población Económicamente Activa,2,Población Desocupada,1006,Pabellón de Arteaga,9
1,Población Económicamente Activa,2,Población Desocupada,1007,Rincón de Romos,14
1,Población Económicamente Activa,2,Población Desocupada,1009,Tepezalá,2
1,Población Económicamente Activa,2,Población Desocupada,1010,El Llano,3
1,Población Económicamente Activa,2,Población Desocupada,1011,San Francisco de los Romo,8
1,Población Económicamente Activa,2,Población Desocupada,2001,Ensenada,18
1,Población Económicamente Activa,2,Población Desocupada,2002,Mexicali,55
1,Población Económicamente Activa,2,Población Desocupada,2003,Tecate,8
1,Población Económicamente Activa,2,Población Desocupada,2004,Tijuana,62
1,Población Económicamente Activa,2,Población Desocupada,2005,Playas de Rosarito,2
1,Población Económicamente Activa,2,Población Desocupada,3001,Comondú,1
1,Población Económicamente Activa,2,Población Desocupada,3002,Mulegé,7
1,Población Económicamente Activa,2,Población Desocupada,3003,La Paz,118
1,Población Económicamente Activa,2,Población Desocupada,3008,Los Cabos,74
1,Población Económicamente Activa,2,Población Desocupada,3009,Loreto,1
1,Población Económicamente Activa,2,Población Desocupada,4001,Calkiní,3
1,Población Económicamente Activa,2,Población Desocupada,4002,Campeche,104
1,Población Económicamente Activa,2,Población Desocupada,4003,Carmen,121
1,Población Económicamente Activa,2,Población Desocupada,4004,Champotón,6
